...1,Sample,Exp1,Exp2,Mean,Difference,Outlier,Label
9390,3346715,14.6,23.9,19.2,-9.27,FALSE,NA
9390,8525944,-10.9,-11.8,-11.3,0.876,FALSE,NA
9390,5535512,16.3,12.4,14.3,3.9,FALSE,NA
9390,6598016,-5.59,-5.57,-5.58,-0.0181,FALSE,NA
9390,4787852,-11.6,-10.1,-10.9,-1.55,FALSE,NA
9390,5059724,25.2,13.3,19.3,11.9,TRUE,5059724
9390,5649014,-7.79,-9.57,-8.68,1.78,FALSE,NA
9390,1875305,0.885,-0.667,0.109,1.55,FALSE,NA
9400,4242561,-18.6,-17.7,-18.2,-0.875,FALSE,NA
9400,7878833,-1.78,8.56,3.39,-10.3,FALSE,NA
9400,2648873,8.75,4.83,6.79,3.92,FALSE,NA
9400,9867296,-6.35,-9.37,-7.86,3.02,FALSE,NA
9400,8026639,14.1,19.4,16.8,-5.32,FALSE,NA
9400,6753614,15.8,11.1,13.5,4.73,FALSE,NA
9400,7870721,16.6,9.65,13.1,6.99,FALSE,NA
9400,1371391,5.24,1.23,3.23,4.01,FALSE,NA
9400,6834620,-8,-12,-10,4.03,FALSE,NA
9400,7599831,-7.19,-9.9,-8.55,2.71,FALSE,NA
9400,7589940,16.5,24.4,20.5,-7.91,FALSE,NA
9410,4785036,0.747,-10.5,-4.89,11.3,FALSE,NA
9410,6489717,11.6,13.3,12.4,-1.75,FALSE,NA
9410,8518808,-12.8,-6.19,-9.5,-6.62,FALSE,NA
9410,5926009,-13.5,-7.71,-10.6,-5.8,FALSE,NA
9410,1761995,-8.46,-3.77,-6.11,-4.7,FALSE,NA
9410,1617791,14.3,7.26,10.8,7.03,FALSE,NA
9410,9011110,18.7,17.7,18.2,1.04,FALSE,NA
9410,8221139,-15.1,-8.23,-11.7,-6.86,FALSE,NA
9410,9847660,-3.46,3.69,0.113,-7.15,FALSE,NA
9420,4676159,14.5,12.2,13.4,2.39,FALSE,NA
9420,8177225,14.4,12.1,13.2,2.34,FALSE,NA
9420,2174656,2.19,3.88,3.04,-1.69,FALSE,NA
9420,9098355,-7.41,-4.25,-5.83,-3.17,FALSE,NA
9420,8518713,19.7,20.7,20.2,-0.948,FALSE,NA
9420,5280788,15.4,11.9,13.6,3.5,FALSE,NA
9420,4542879,11.6,12.4,12,-0.815,FALSE,NA
9420,9838363,16.3,19.3,17.8,-2.96,FALSE,NA
9420,9071428,21.2,16.3,18.7,4.93,FALSE,NA
9420,9588253,7.86,-6.82,0.522,14.7,TRUE,9588253
9420,6232190,-5.81,-0.891,-3.35,-4.92,FALSE,NA
9430,9637271,-13.1,-19,-16.1,5.89,FALSE,NA
9430,9945145,11,3.89,7.45,7.11,FALSE,NA
9430,3977151,11.2,10.5,10.9,0.658,FALSE,NA
9430,4703640,7.21,5.29,6.25,1.93,FALSE,NA
9430,2739762,-4.42,-1.08,-2.75,-3.35,FALSE,NA
9430,9202801,11.1,10.8,10.9,0.276,FALSE,NA
9430,6157040,-21.5,-16.1,-18.8,-5.4,FALSE,NA
9430,5631084,-19.1,-16.6,-17.9,-2.51,FALSE,NA
9430,2230579,-0.976,-6.65,-3.81,5.68,FALSE,NA
9440,2031222,-1.05,-2.04,-1.55,0.995,FALSE,NA
9440,1733759,-7.7,-4.07,-5.89,-3.63,FALSE,NA
9440,7111114,-21.5,-16.9,-19.2,-4.55,FALSE,NA
9440,7065471,6.51,-1.01,2.75,7.52,FALSE,NA
9440,7520163,-11.4,-14.8,-13.1,3.39,FALSE,NA
9440,3158965,17.1,7.78,12.5,9.36,FALSE,NA
9440,3087073,-17.8,-15.7,-16.8,-2.09,FALSE,NA
9440,3666865,-1.96,-0.905,-1.43,-1.06,FALSE,NA
9440,7774621,15.5,17.3,16.4,-1.8,FALSE,NA
9440,9344874,-19.2,-16.8,-18,-2.34,FALSE,NA
9440,7661557,-11.1,-11.1,-11.1,-0.0479,FALSE,NA
9450,8444336,22.5,16.9,19.7,5.57,FALSE,NA
9450,3051757,1.1,-5.36,-2.13,6.46,FALSE,NA
9450,6088602,0.682,1.69,1.19,-1.01,FALSE,NA
9450,5227846,18.7,13.4,16,5.35,FALSE,NA
9450,1581689,-17.7,-15,-16.3,-2.72,FALSE,NA
9450,4222990,5.49,10.4,7.92,-4.86,FALSE,NA
9450,7593927,-15,-14.1,-14.6,-0.899,FALSE,NA
9450,1330843,-13.6,-18.1,-15.9,4.46,FALSE,NA
9450,5757354,-20.5,-17.6,-19.1,-2.91,FALSE,NA
9460,4939150,-6.62,-16.5,-11.5,9.85,FALSE,NA
9460,6094816,-14.1,-14.5,-14.3,0.41,FALSE,NA
9460,6550237,0.54,-8.08,-3.77,8.62,FALSE,NA
9460,5767258,5.96,4.15,5.05,1.81,FALSE,NA
9460,3119960,-20.9,-20.7,-20.8,-0.152,FALSE,NA
9460,4866519,10.9,21.8,16.3,-10.9,FALSE,NA
9460,3182361,13,15.4,14.2,-2.38,FALSE,NA
9460,1841802,11.4,5.7,8.53,5.68,FALSE,NA
9460,5221418,4.85,-5.27,-0.209,10.1,FALSE,NA
9460,1468813,14.2,14.6,14.4,-0.458,FALSE,NA
9460,4439798,13.5,19.2,16.3,-5.76,FALSE,NA
9470,7173873,17.5,15.5,16.5,2.01,FALSE,NA
9470,7881297,-15.2,-18.3,-16.7,3.13,FALSE,NA
9470,5566392,-11.5,-20.4,-15.9,8.87,FALSE,NA
9470,1448896,19.1,25.2,22.1,-6.06,FALSE,NA
9470,9997965,-8.65,-2,-5.33,-6.65,FALSE,NA
9470,5322799,-16.3,-19.6,-18,3.34,FALSE,NA
9470,2811292,19.4,15.4,17.4,3.95,FALSE,NA
9470,7575106,-5.6,4.3,-0.649,-9.91,FALSE,NA
9470,3611214,-9.47,-15,-12.2,5.53,FALSE,NA
9480,8420902,-2.5,-6.36,-4.43,3.86,FALSE,NA
9480,2201514,-1.76,-5.33,-3.54,3.57,FALSE,NA
9480,7720386,-8.61,-8.95,-8.78,0.343,FALSE,NA
9480,1566961,-4.11,-3.78,-3.95,-0.327,FALSE,NA
9480,2797296,1.75,3.08,2.41,-1.33,FALSE,NA
9480,8943585,17.2,13.1,15.1,4.15,FALSE,NA
9480,4610058,-18,-10.5,-14.2,-7.59,FALSE,NA
9480,8410765,-19.3,-16.4,-17.9,-2.86,FALSE,NA
9480,1875651,-6.49,-11.8,-9.13,5.29,FALSE,NA
9480,3618604,-7.69,-13.3,-10.5,5.58,FALSE,NA
9480,5919690,11.7,4.81,8.27,6.91,FALSE,NA
9490,5327310,-12.9,-18,-15.4,5.1,FALSE,NA
9490,2415932,6.04,7.2,6.62,-1.16,FALSE,NA
9490,3335069,-14.7,-22,-18.4,7.27,FALSE,NA
9490,8585833,-11.3,-9.59,-10.4,-1.7,FALSE,NA
9490,9679655,17.3,23.5,20.4,-6.26,FALSE,NA
9490,8347094,4.21,5.54,4.87,-1.33,FALSE,NA
9490,5122931,10.7,17,13.9,-6.34,FALSE,NA
9490,3059051,-11.2,-5,-8.1,-6.2,FALSE,NA
9490,7679130,11.1,1.64,6.37,9.46,FALSE,NA
9500,7183093,15,12.9,13.9,2.11,FALSE,NA
9500,4498934,-19.2,-16.9,-18,-2.33,FALSE,NA
9500,5932353,7.1,-4.37,1.36,11.5,FALSE,NA
9500,6303882,-6.06,-6.46,-6.26,0.4,FALSE,NA
9500,1787005,-16.5,-8.5,-12.5,-8.02,FALSE,NA
9500,7259531,0.494,-5.3,-2.41,5.8,FALSE,NA
9500,9410444,60.8,67.7,64.3,-6.93,FALSE,NA
9500,4319983,106,96.6,101,9.07,FALSE,NA
9500,6991319,57.8,45.7,51.8,12.2,TRUE,6991319
9500,6694985,97.4,90.6,94,6.77,FALSE,NA
9500,2256483,105,79.9,92.6,25.5,TRUE,2256483
9510,3013412,89,79.4,84.2,9.6,FALSE,NA
9510,7916906,60.4,62.5,61.4,-2.17,FALSE,NA
9510,1327993,84,85.6,84.8,-1.6,FALSE,NA
9510,6237683,100,93.8,97.1,6.54,FALSE,NA
9510,1848808,99.3,112,106,-13.2,TRUE,1848808
9510,6579297,108,116,112,-7.74,FALSE,NA
9510,9780298,65.7,102,83.9,-36.5,TRUE,9780298
9510,1970298,75.4,56.6,66,18.8,TRUE,1970298
9510,2334811,82.1,85.4,83.7,-3.27,FALSE,NA
9520,3292169,81,62.1,71.5,18.9,TRUE,3292169
9520,5383991,81.7,86,83.9,-4.36,FALSE,NA
9520,5773791,111,104,107,7.04,FALSE,NA
9520,6855296,40.4,56.3,48.4,-15.9,TRUE,6855296
9520,2329462,129,131,130,-2.1,FALSE,NA
9520,2099296,106,129,117,-24,TRUE,2099296
9520,2666177,108,132,120,-23.3,TRUE,2666177
9520,3541298,131,104,117,26.8,TRUE,3541298
9520,1182846,95.3,105,100,-10.1,FALSE,NA
9520,4312969,64,85.6,74.8,-21.6,TRUE,4312969
9520,5532882,55.4,53.6,54.5,1.8,FALSE,NA
9530,1108260,95.2,81.4,88.3,13.8,TRUE,1108260
9530,7996014,93.1,90.7,91.9,2.35,FALSE,NA
9530,2290887,101,131,116,-30.8,TRUE,2290887
9530,1111620,111,97.6,104,13.3,TRUE,1111620
9530,5676656,116,101,108,15.8,TRUE,5676656
9530,3259916,66.5,72.6,69.6,-6.07,FALSE,NA
9530,7624150,102,103,103,-0.767,FALSE,NA
9530,1274838,86.2,94,90.1,-7.74,FALSE,NA
9530,8202522,106,122,114,-16.3,TRUE,8202522
9540,7229965,125,121,123,3.93,FALSE,NA
9540,9524662,44.7,91,67.8,-46.2,TRUE,9524662
9540,9901076,96.8,74.2,85.5,22.7,TRUE,9901076
9540,5082108,87.1,103,95.2,-16.1,TRUE,5082108
9540,7214967,87.1,99.2,93.2,-12.1,TRUE,7214967
9540,1016315,97.8,89.1,93.5,8.67,FALSE,NA
9540,3995537,77.9,105,91.4,-26.9,TRUE,3995537
9540,4493327,116,93.9,105,22.2,TRUE,4493327
9540,1994662,92.8,103,97.9,-10.1,FALSE,NA
9540,7036436,81.8,64.6,73.2,17.2,TRUE,7036436
9540,9755190,83,87.9,85.5,-4.97,FALSE,NA
9550,9316783,104,110,107,-5.21,FALSE,NA
9550,4131446,76.2,68.1,72.1,8.1,FALSE,NA
9550,4010663,103,95,99.2,8.45,FALSE,NA
9550,6830538,93.4,93.2,93.3,0.154,FALSE,NA
9550,2385651,86.4,72.4,79.4,14,TRUE,2385651
9550,7203240,71.6,61.8,66.7,9.82,FALSE,NA
9550,9991179,104,97.7,101,6.42,FALSE,NA
9550,5190790,101,96.6,98.7,4.18,FALSE,NA
9550,1682322,47,83.4,65.2,-36.4,TRUE,1682322
9560,7310617,74.9,88.2,81.5,-13.3,TRUE,7310617
9560,9514594,102,73,87.7,29.4,TRUE,9514594
9560,4829390,74.6,90.7,82.7,-16.1,TRUE,4829390
9560,7732739,102,110,106,-8.07,FALSE,NA
9560,3250249,95.8,68.3,82,27.6,TRUE,3250249
9560,2356499,80.3,117,98.7,-36.8,TRUE,2356499
9560,8286378,95.5,101,98.4,-5.68,FALSE,NA
9560,9313357,65,63.6,64.3,1.39,FALSE,NA
9560,6605949,103,119,111,-16,TRUE,6605949
9560,2872940,87.8,88.4,88.1,-0.559,FALSE,NA
9560,2245878,89.5,79,84.3,10.4,FALSE,NA
9570,8650134,73.7,59.9,66.8,13.7,TRUE,8650134
9570,1371903,76.1,84.5,80.3,-8.42,FALSE,NA
9570,3321053,115,110,112,5.4,FALSE,NA
9570,7053253,100,94.1,97.2,6.2,FALSE,NA
9570,4927030,95.8,93.6,94.7,2.24,FALSE,NA
9570,5969175,112,134,123,-21.8,TRUE,5969175
9570,4717032,114,112,113,1.7,FALSE,NA
9570,9783553,99.2,84.6,91.9,14.6,TRUE,9783553
9570,6440484,94.3,99.1,96.7,-4.82,FALSE,NA
9580,2315759,79.9,97.9,88.9,-18,TRUE,2315759
9580,9624098,78.6,82.2,80.4,-3.69,FALSE,NA
9580,5528135,76.7,77.3,77,-0.514,FALSE,NA
9580,2613174,99,121,110,-21.5,TRUE,2613174
9580,3718781,119,92.5,106,26.1,TRUE,3718781
9580,4791897,65.1,70.9,68,-5.81,FALSE,NA
9580,3648487,43.5,52.3,47.9,-8.72,FALSE,NA
9580,2986909,74.6,61.2,67.9,13.4,TRUE,2986909
9580,6906792,107,99,103,7.7,FALSE,NA
9580,1368440,60.5,45,52.7,15.5,TRUE,1368440
9580,7630046,92.5,91.3,91.9,1.2,FALSE,NA
9590,8650360,57.7,48.1,52.9,9.57,FALSE,NA
9590,5728834,115,118,117,-3.3,FALSE,NA
9590,7049094,68.5,65,66.8,3.44,FALSE,NA
9590,5596331,98.5,93.2,95.8,5.3,FALSE,NA
9590,5916861,113,115,114,-2.27,FALSE,NA
9590,1218282,68.2,63.7,66,4.46,FALSE,NA
9590,1041184,94.9,108,102,-13.3,TRUE,1041184
9590,8061768,89.9,107,98.4,-16.9,TRUE,8061768
9590,2214993,86,105,95.4,-18.8,TRUE,2214993
9600,5269516,71.5,89,80.2,-17.5,TRUE,5269516
9600,7289027,98,106,102,-7.96,FALSE,NA
9600,4645464,102,95.9,98.9,6.11,FALSE,NA
9600,9603085,108,116,112,-7.95,FALSE,NA
9600,1286824,133,124,128,9.49,FALSE,NA
9600,8404664,91,76.6,83.8,14.5,TRUE,8404664
9600,6511730,51.5,81.1,66.3,-29.6,TRUE,6511730
9600,5853098,128,104,116,23.8,TRUE,5853098
9600,1254525,56.3,61,58.7,-4.62,FALSE,NA
9600,8548487,102,86.5,94.4,15.9,TRUE,8548487
9600,2680208,85,89.2,87.1,-4.15,FALSE,NA
9610,5453182,67.4,83.5,75.4,-16.1,TRUE,5453182
9610,9326888,109,129,119,-20.6,TRUE,9326888
9610,3348240,89,84.5,86.7,4.54,FALSE,NA
9610,4847415,66.7,83.8,75.3,-17.1,TRUE,4847415
9610,7539752,86.8,69.2,78,17.6,TRUE,7539752
9610,4275683,110,129,119,-18.9,TRUE,4275683
9610,9999507,80.3,70.7,75.5,9.61,FALSE,NA
9610,3529167,61.3,68.8,65,-7.53,FALSE,NA
9610,3839049,50.1,55.8,53,-5.76,FALSE,NA
9620,6324661,59,75.1,67.1,-16.1,TRUE,6324661
9620,8409091,79.1,79.9,79.5,-0.798,FALSE,NA
9620,1216823,91,97.1,94.1,-6.18,FALSE,NA
9620,2799811,89.3,80.2,84.8,9.08,FALSE,NA
9620,8620359,84.5,88.9,86.7,-4.35,FALSE,NA
9620,2207868,108,100,104,8.29,FALSE,NA
9620,4778839,108,102,105,6.14,FALSE,NA
9620,6651666,110,108,109,2.06,FALSE,NA
9620,4533328,53.9,55.4,54.7,-1.5,FALSE,NA
9620,1996666,74,67.6,70.8,6.34,FALSE,NA
9620,6545733,85.1,109,96.9,-23.5,TRUE,6545733
9630,9137811,42.8,43.2,43,-0.398,FALSE,NA
9630,8761947,80,81.5,80.8,-1.44,FALSE,NA
9630,2201743,93.9,109,101,-15,TRUE,2201743
9630,5827070,51.8,36.8,44.3,15,TRUE,5827070
9630,6114141,58.3,73.3,65.8,-15,TRUE,6114141
9630,1758344,94.3,115,105,-21.1,TRUE,1758344
9630,4360736,48.6,59,53.8,-10.4,FALSE,NA
9630,9753239,105,116,111,-11,FALSE,NA
9630,2913967,107,65.5,86.4,41.8,TRUE,2913967
9640,2161287,72.2,79.3,75.8,-7.08,FALSE,NA
9640,1055037,55.7,46.6,51.2,9.06,FALSE,NA
9640,8959580,84.6,78.4,81.5,6.21,FALSE,NA
9640,7338010,45.6,56.1,50.8,-10.4,FALSE,NA
9640,4703145,104,108,106,-4.61,FALSE,NA
9640,2549788,94.9,80.8,87.9,14.1,TRUE,2549788
9640,2392786,54,74.8,64.4,-20.8,TRUE,2392786
9640,4211160,71.7,57.2,64.5,14.5,TRUE,4211160
9640,4696366,89.3,94.4,91.8,-5.12,FALSE,NA
9640,7484850,89.1,96.8,92.9,-7.7,FALSE,NA
9640,1510181,32.4,48.3,40.3,-15.9,TRUE,1510181
9650,8969576,106,88.6,97.4,17.7,TRUE,8969576
9650,1390418,59.3,77.9,68.6,-18.6,TRUE,1390418
9650,9448387,89.4,80.1,84.7,9.29,FALSE,NA
9650,8533899,118,114,116,3.85,FALSE,NA
9650,5561882,107,115,111,-8.26,FALSE,NA
9650,4285348,105,94.9,99.9,9.96,FALSE,NA
9650,3446355,64.2,42.8,53.5,21.4,TRUE,3446355
9650,6082734,121,115,118,6.53,FALSE,NA
9650,4182583,100,119,110,-19,TRUE,4182583
9660,2889366,123,114,119,8.93,FALSE,NA
9660,9105187,94.7,99.1,96.9,-4.4,FALSE,NA
9660,6555404,87.5,101,94.4,-13.7,TRUE,6555404
9660,5381109,68.8,58.4,63.6,10.4,FALSE,NA
9660,7383112,40.1,52.9,46.5,-12.8,TRUE,7383112
9660,7296492,67.9,60.3,64.1,7.56,FALSE,NA
9660,9299999,109,97.2,103,11.9,TRUE,9299999
9660,7832034,90.3,101,95.6,-10.6,FALSE,NA
9660,6116608,129,120,124,9.53,FALSE,NA
9660,4246948,94.9,80.6,87.8,14.3,TRUE,4246948
9660,8626679,55.2,64.7,60,-9.46,FALSE,NA
9670,9124163,65,82.9,73.9,-17.9,TRUE,9124163
9670,4900751,53.3,55.2,54.3,-1.93,FALSE,NA
9670,8058804,116,112,114,3.58,FALSE,NA
9670,6466512,61.6,67.3,64.4,-5.64,FALSE,NA
9670,2360140,63.2,60.3,61.8,2.89,FALSE,NA
9670,9662622,47.4,45.8,46.6,1.59,FALSE,NA
9670,1376188,87,76.8,81.9,10.2,FALSE,NA
9670,6913384,77.6,49.7,63.7,27.9,TRUE,6913384
9670,1737282,63.3,112,87.8,-49,TRUE,1737282
9680,5181873,65.7,72.7,69.2,-6.96,FALSE,NA
9680,9762123,58.8,60.4,59.6,-1.61,FALSE,NA
9680,6711017,126,114,120,12.4,TRUE,6711017
9680,4056609,110,114,112,-4.04,FALSE,NA
9680,4535842,66.9,78.2,72.5,-11.4,FALSE,NA
9680,7888252,99.9,101,101,-1.25,FALSE,NA
9680,7712323,54.2,43.2,48.7,10.9,FALSE,NA
9680,1395899,116,114,115,2.55,FALSE,NA
9680,7604275,113,99.6,106,13.1,TRUE,7604275
9680,6208954,74.2,64.1,69.2,10.1,FALSE,NA
9680,2801930,90.3,74.8,82.6,15.6,TRUE,2801930
9690,6601992,82,105,93.5,-23.1,TRUE,6601992
9690,1939381,58.6,57.2,57.9,1.46,FALSE,NA
9690,9117856,105,93.8,99.6,11.6,FALSE,NA
9690,4247369,65.8,49.8,57.8,16,TRUE,4247369
9690,1959631,46.7,72.7,59.7,-26,TRUE,1959631
9690,2030008,97,105,101,-8.21,FALSE,NA
9690,3247411,82,79.6,80.8,2.47,FALSE,NA
9690,1511182,71.9,81.8,76.8,-9.82,FALSE,NA
9690,7757521,62,42.5,52.2,19.5,TRUE,7757521
9700,5971344,66.8,44.3,55.5,22.5,TRUE,5971344
9700,5268870,59.8,77.1,68.4,-17.3,TRUE,5268870
9700,2470619,78.8,85.5,82.2,-6.72,FALSE,NA
9700,3925457,68.8,59,63.9,9.83,FALSE,NA
9700,9346427,80.5,47.4,63.9,33.1,TRUE,9346427
9700,7830704,69.7,61.6,65.6,8.1,FALSE,NA
9700,5702396,53.1,61,57,-7.89,FALSE,NA
9700,3938404,77.5,70.2,73.9,7.36,FALSE,NA
9700,4980328,69.9,71.3,70.6,-1.39,FALSE,NA
9700,6734357,101,108,105,-6.93,FALSE,NA
9700,1395977,58.2,60.1,59.2,-1.91,FALSE,NA
9710,4168848,93,94.9,94,-1.85,FALSE,NA
9710,4401776,125,130,128,-5.53,FALSE,NA
9710,4655161,131,124,128,6.8,FALSE,NA
9710,1813060,57.2,65.3,61.3,-8.1,FALSE,NA
9710,8460836,66,28.6,47.3,37.3,TRUE,8460836
9710,3741008,121,110,115,11,FALSE,NA
9710,4971329,80.3,75.8,78,4.56,FALSE,NA
9710,8903525,86,64.1,75,21.9,TRUE,8903525
9710,4369528,113,82.2,97.7,31,TRUE,4369528
9720,1240458,88.2,77.7,82.9,10.5,FALSE,NA
9720,5334561,64.2,68.3,66.3,-4.06,FALSE,NA
9720,7749417,80.6,99.7,90.2,-19.1,TRUE,7749417
9720,6409312,62.3,84.1,73.2,-21.8,TRUE,6409312
9720,4425018,86.4,105,95.9,-19.1,TRUE,4425018
9720,4357691,118,98.6,108,19.7,TRUE,4357691
9720,8950581,81.9,91.5,86.7,-9.54,FALSE,NA
9720,4528501,76.2,83,79.6,-6.76,FALSE,NA
9720,9517519,132,108,120,24.7,TRUE,9517519
9720,3944074,100,112,106,-11.7,FALSE,NA
9720,4368967,103,109,106,-6.49,FALSE,NA
9730,3808806,57.9,64.6,61.3,-6.64,FALSE,NA
9730,2933553,39,55.7,47.4,-16.7,TRUE,2933553
9730,6654487,47.9,56.6,52.2,-8.67,FALSE,NA
9730,6560462,89.2,98.8,94,-9.63,FALSE,NA
9730,9079628,96.7,82.5,89.6,14.2,TRUE,9079628
9730,3830306,110,106,108,3.77,FALSE,NA
9730,2360741,70,78.7,74.3,-8.71,FALSE,NA
9730,1575547,55.2,75.5,65.4,-20.2,TRUE,1575547
9730,5852902,102,85.2,93.7,16.9,TRUE,5852902
9740,9146603,63,68.8,65.9,-5.73,FALSE,NA
9740,4290510,96.3,104,100,-7.94,FALSE,NA
9740,2259388,80.1,52,66.1,28.2,TRUE,2259388
9740,5779028,42.3,62.2,52.3,-20,TRUE,5779028
9740,9522850,123,96.6,110,26.8,TRUE,9522850
9740,9441165,96.7,83.8,90.3,12.9,TRUE,9441165
9740,5239298,71.4,100,85.9,-29.1,TRUE,5239298
9740,4020555,81.9,47,64.5,34.9,TRUE,4020555
9740,8165023,62.6,95.7,79.1,-33,TRUE,8165023
9740,5299143,105,83.9,94.2,20.6,TRUE,5299143
9740,8748065,52.3,75,63.7,-22.7,TRUE,8748065
9750,4014473,86.3,79.1,82.7,7.21,FALSE,NA
9750,8947589,102,112,107,-9.84,FALSE,NA
9750,7872639,25.1,53.4,39.2,-28.3,TRUE,7872639
9750,2815798,107,114,111,-6.8,FALSE,NA
9750,1295737,108,110,109,-2.79,FALSE,NA
9750,5691829,53,69.8,61.4,-16.7,TRUE,5691829
9750,5931946,111,67.4,89,43.3,TRUE,5931946
9750,6166993,58.9,57.8,58.4,1.05,FALSE,NA
9750,6422234,99.4,110,104,-10.2,FALSE,NA
9760,5708328,85.6,67.7,76.7,17.9,TRUE,5708328
9760,4880808,84.3,90.3,87.3,-5.93,FALSE,NA
9760,8533424,67,89.2,78.1,-22.1,TRUE,8533424
9760,7485061,71.1,72.5,71.8,-1.41,FALSE,NA
9760,1537350,111,105,108,5.87,FALSE,NA
9760,5701827,52,50.6,51.3,1.45,FALSE,NA
9760,9686740,64.2,70.3,67.2,-6.11,FALSE,NA
9760,9694668,47.8,62.4,55.1,-14.6,TRUE,9694668
9760,6173575,100,114,107,-13.5,TRUE,6173575
9760,4286276,118,117,118,0.282,FALSE,NA
9760,5089155,89.5,90.6,90.1,-1.06,FALSE,NA
9770,1816651,65.7,72.2,69,-6.44,FALSE,NA
9770,5745965,110,99.2,105,11,FALSE,NA
9770,5186539,117,113,115,4.26,FALSE,NA
9770,1647467,136,120,128,15.4,TRUE,1647467
9770,5608803,120,110,115,9.34,FALSE,NA
9770,3822443,73.5,51.9,62.7,21.7,TRUE,3822443
9770,9092469,72.5,66.8,69.7,5.67,FALSE,NA
9770,7127326,120,118,119,1.83,FALSE,NA
9770,4686437,70.9,72.3,71.6,-1.48,FALSE,NA
9780,9046444,102,93.2,97.8,9.09,FALSE,NA
9780,3697559,56.2,76.1,66.1,-19.9,TRUE,3697559
9780,1745153,71.3,59.6,65.4,11.8,TRUE,1745153
9780,8744734,124,107,116,17.2,TRUE,8744734
9780,8212531,60.5,65.2,62.9,-4.72,FALSE,NA
9780,6904189,133,93.5,113,39.3,TRUE,6904189
9780,7806805,56.1,51.1,53.6,4.95,FALSE,NA
9780,9655314,101,81.2,90.9,19.3,TRUE,9655314
9780,2348812,61.7,68.5,65.1,-6.76,FALSE,NA
9780,2360028,60,58.8,59.4,1.21,FALSE,NA
9780,1699035,70.5,46.5,58.5,24,TRUE,1699035
9790,4288877,92.3,100,96.2,-7.81,FALSE,NA
9790,1802943,98.1,84.4,91.2,13.6,TRUE,1802943
9790,3244689,92,73.3,82.6,18.7,TRUE,3244689
9790,7277185,99.4,108,104,-8.29,FALSE,NA
9790,3829270,50,64,57,-14.1,TRUE,3829270
9790,3400962,51.1,65.1,58.1,-14.1,TRUE,3400962
9790,8869259,126,97.5,112,28.3,TRUE,8869259
9790,8802220,90.2,91.1,90.6,-0.901,FALSE,NA
9790,8881042,84.7,86.4,85.6,-1.77,FALSE,NA
9800,7106395,92.8,72.8,82.8,20,TRUE,7106395
9800,9876132,54.6,77.8,66.2,-23.2,TRUE,9876132
9800,5128152,111,125,118,-14.2,TRUE,5128152
9800,1968982,113,117,115,-4.63,FALSE,NA
9800,4877761,78.2,96.1,87.1,-17.9,TRUE,4877761
9800,3356307,45.9,60.6,53.3,-14.7,TRUE,3356307
9800,2441406,132,105,118,27.5,TRUE,2441406
9800,4881994,58.4,52,55.2,6.38,FALSE,NA
9800,5136490,101,77.5,89.5,24,TRUE,5136490
9800,2353712,102,99.7,101,2.43,FALSE,NA
9800,6824858,44.3,42.5,43.4,1.78,FALSE,NA
9810,3181292,74.2,57.5,65.8,16.8,TRUE,3181292
9810,4469949,69.2,65.6,67.4,3.65,FALSE,NA
9810,1629760,90.2,107,98.6,-16.8,TRUE,1629760
9810,2560187,49.8,47.4,48.6,2.37,FALSE,NA
9810,7079958,55.6,70.8,63.2,-15.2,TRUE,7079958
9810,6887131,70.5,95.5,83,-25,TRUE,6887131
9810,9018991,123,90.3,107,33.1,TRUE,9018991
9810,4462021,89.9,83.3,86.6,6.61,FALSE,NA
9810,9841751,96.1,82.4,89.3,13.7,TRUE,9841751
9820,9618797,54.9,40.8,47.9,14.1,TRUE,9618797
9820,4137000,103,93,98.1,10.3,FALSE,NA
9820,6758599,68.5,62.4,65.5,6.14,FALSE,NA
9820,6622129,89.6,84.6,87.1,5.04,FALSE,NA
9820,9662384,90.2,86.4,88.3,3.82,FALSE,NA
9820,4666649,78.6,91.2,84.9,-12.6,TRUE,4666649
9820,1553793,57.4,57.7,57.5,-0.377,FALSE,NA
9820,8156977,94.5,92.9,93.7,1.58,FALSE,NA
9820,4126972,82,84.6,83.3,-2.53,FALSE,NA
9820,4153556,52.3,45.9,49.1,6.47,FALSE,NA
9820,4900436,60.6,80.6,70.6,-20,TRUE,4900436
9830,1485125,65.2,103,83.9,-37.4,TRUE,1485125
9830,5523803,34.8,61.8,48.3,-27,TRUE,5523803
9830,7847962,73.7,78.3,76,-4.68,FALSE,NA
9830,3522745,91.1,98,94.6,-6.84,FALSE,NA
9830,2539698,58.6,62,60.3,-3.34,FALSE,NA
9830,9406660,87.3,72.3,79.8,15,TRUE,9406660
9830,3041328,59.4,44.4,51.9,15,TRUE,3041328
9830,8663620,87,81.5,84.3,5.5,FALSE,NA
9830,9971937,110,81,95.5,29,TRUE,9971937
9840,8691731,48.9,60.2,54.5,-11.4,FALSE,NA
9840,4040065,91.5,87.1,89.3,4.31,FALSE,NA
9840,3066741,65,98.2,81.6,-33.2,TRUE,3066741
9840,4678918,48.4,59.1,53.8,-10.7,FALSE,NA
9840,8284110,122,102,112,19.9,TRUE,8284110
9840,3167548,107,124,115,-17.2,TRUE,3167548
9840,4395335,103,117,110,-14.9,TRUE,4395335
9840,2425009,116,110,113,6.13,FALSE,NA
9840,3963788,107,129,118,-21.5,TRUE,3963788
9840,2497330,84.7,88.9,86.8,-4.18,FALSE,NA
9840,8777317,87.5,80.8,84.2,6.78,FALSE,NA
